Date,Kandy,Dambulla,Buy Rate
2022-01-04,65.0,60.0,198.5
2022-01-05,287.5,267.5,198.5
2022-01-06,510.0,475.0,198.5
2022-01-07,145.0,130.0,198.5
2022-01-08,168.33,143.33,198.5
2022-01-09,191.67,156.67,198.5
2022-01-10,215.0,170.0,198.5
2022-01-11,270.0,215.0,198.5
2022-01-12,155.0,100.0,198.5
2022-01-13,135.0,105.0,198.5
2022-01-14,129.0,102.0,198.5
2022-01-15,123.0,99.0,198.5
2022-01-16,117.0,96.0,198.5
2022-01-17,111.0,93.0,198.5
2022-01-18,105.0,90.0,198.5
2022-01-19,85.0,75.0,198.5
2022-01-20,86.79,76.79,198.5
2022-01-21,88.57,78.57,198.5
2022-01-22,90.36,80.36,198.5
2022-01-23,92.14,82.14,198.5
2022-01-24,93.93,83.93,198.5
2022-01-25,95.71,85.71,198.5
2022-01-26,97.5,87.5,198.5
2022-01-27,99.29,89.29,198.5
2022-01-28,101.07,91.07,198.5
2022-01-29,102.86,92.86,198.5
2022-01-30,104.64,94.64,198.5
2022-01-31,106.43,96.43,198.5
2022-02-01,108.21,98.21,198.5
2022-02-02,110.0,100.0,198.5
2022-02-03,275.0,230.0,198.5
2022-02-04,301.25,270.62,198.5
2022-02-05,327.5,311.25,198.5
2022-02-06,353.75,351.88,198.5
2022-02-07,380.0,392.5,198.5
2022-02-08,285.0,280.0,198.5
2022-02-09,190.0,145.0,198.5
2022-02-10,230.0,205.0,198.5
2022-02-11,270.0,265.0,198.5
2022-02-12,243.33,238.33,198.5
2022-02-13,216.67,211.67,198.5
2022-02-14,190.0,185.0,198.5
2022-02-15,170.0,170.0,198.5
2022-02-16,180.0,160.0,198.5
2022-02-17,190.0,150.0,198.5
2022-02-18,190.0,170.0,198.5
2022-02-19,195.0,170.0,198.5
2022-02-20,200.0,170.0,198.5
2022-02-21,205.0,170.0,198.5
2022-02-22,199.38,163.12,198.5
2022-02-23,193.75,156.25,198.5
2022-02-24,188.12,149.38,198.5
2022-02-25,182.5,142.5,198.5
2022-02-26,176.88,135.62,198.5
2022-02-27,171.25,128.75,198.5
2022-02-28,165.62,121.88,198.5
2022-03-01,127.81,105.94,198.5
2022-03-02,90.0,90.0,198.5
2022-03-03,265.0,245.0,198.5
2022-03-04,340.0,338.33,198.5
2022-03-05,355.83,360.56,198.5
2022-03-06,371.67,382.78,198.5
2022-03-07,387.5,405.0,198.5
2022-03-08,285.0,285.0,225.2
2022-03-09,227.5,217.5,225.2
2022-03-10,170.0,150.0,249.96
2022-03-11,300.0,285.0,249.96
2022-03-12,285.0,268.33,249.96
2022-03-13,270.0,251.67,249.96
2022-03-14,255.0,235.0,249.96
2022-03-15,230.0,245.0,259.76
2022-03-16,230.0,245.0,264.67
2022-03-17,185.0,192.5,264.67
2022-03-18,140.0,140.0,264.67
2022-03-19,141.67,126.67,264.67
2022-03-20,143.33,113.33,264.67
2022-03-21,145.0,100.0,264.67
2022-03-22,150.0,110.0,272.07
2022-03-23,145.0,120.0,275.0
2022-03-24,130.0,110.0,279.91
2022-03-25,95.0,80.0,284.82
2022-03-26,88.33,77.5,286.13
2022-03-27,81.67,75.0,287.44
2022-03-28,75.0,72.5,288.75
2022-03-29,75.0,75.0,288.75
2022-03-30,75.0,70.0,288.75
2022-03-31,65.0,70.0,288.75
2022-04-01,130.0,126.67,289.24
2022-04-02,108.33,102.78,289.4
2022-04-03,86.67,78.89,289.56
2022-04-04,65.0,55.0,289.73
2022-04-05,290.0,265.0,293.23
2022-04-06,215.0,187.5,298.11
2022-04-07,140.0,110.0,309.38
2022-04-08,295.0,265.0,310.88
2022-04-09,301.67,281.67,312.85
2022-04-10,308.33,298.33,314.82
2022-04-11,315.0,315.0,316.8
2022-04-12,285.0,280.71,319.2
2022-04-13,255.0,246.43,319.79
2022-04-14,225.0,212.14,320.38
2022-04-15,195.0,177.86,320.96
2022-04-16,165.0,143.57,321.55
2022-04-17,135.0,109.29,322.13
2022-04-18,105.0,75.0,322.72
2022-04-19,110.0,35.0,327.5
2022-04-20,105.0,40.0,327.5
2022-04-21,110.0,80.0,327.5
2022-04-22,105.0,90.0,327.5
2022-04-23,126.67,116.67,328.33
2022-04-24,148.33,143.33,329.17
2022-04-25,170.0,170.0,330.0
2022-04-26,195.0,150.0,333.89
2022-04-27,205.0,170.0,337.82
2022-04-28,215.0,165.0,342.17
2022-04-29,225.0,160.0,347.06
2022-04-30,193.0,139.0,347.66
2022-05-01,161.0,118.0,348.26
2022-05-02,129.0,97.0,348.86
2022-05-03,97.0,76.0,349.46
2022-05-04,65.0,55.0,350.06
2022-05-05,290.0,185.0,356.84
2022-05-06,220.0,157.5,361.73
2022-05-07,211.67,161.67,361.73
2022-05-08,203.33,165.83,361.73
2022-05-09,195.0,170.0,361.73
2022-05-10,172.5,147.5,361.73
2022-05-11,150.0,125.0,361.73
2022-05-12,110.0,110.0,364.23
2022-05-13,465.0,365.0,355.02
2022-05-14,476.25,417.5,354.95
2022-05-15,487.5,470.0,354.89
2022-05-16,498.75,522.5,354.83
2022-05-17,510.0,575.0,354.77
2022-05-18,610.0,625.0,354.67
2022-05-19,595.0,625.0,354.57
2022-05-20,660.0,610.0,354.49
2022-05-21,651.67,598.33,354.48
2022-05-22,643.33,586.67,354.47
2022-05-23,635.0,575.0,354.46
2022-05-24,475.0,475.0,354.4
2022-05-25,375.0,325.0,354.4
2022-05-26,425.0,390.0,354.73
2022-05-27,475.0,390.0,354.27
2022-05-28,453.33,401.67,354.77
2022-05-29,431.67,413.33,355.27
2022-05-30,410.0,425.0,355.77
2022-05-31,460.0,475.0,355.77
2022-06-01,140.0,125.0,355.13
2022-06-02,111.67,101.67,355.61
2022-06-03,83.33,78.33,355.31
2022-06-04,263.89,260.56,355.31
2022-06-05,444.44,442.78,355.3
2022-06-06,625.0,625.0,355.29
2022-06-07,160.0,115.0,356.1
2022-06-08,175.0,145.0,355.69
2022-06-09,190.0,175.0,355.82
2022-06-10,190.0,190.0,355.61
2022-06-11,271.67,245.0,355.65
2022-06-12,353.33,300.0,355.69
2022-06-13,435.0,355.0,355.73
2022-06-14,422.5,355.0,355.72
2022-06-15,410.0,355.0,355.71
2022-06-16,325.0,325.0,355.68
2022-06-17,365.0,315.0,355.51
2022-06-18,406.67,351.67,355.77
2022-06-19,448.33,388.33,356.03
2022-06-20,490.0,425.0,356.29
2022-06-21,410.0,425.0,357.28
2022-06-22,465.0,425.0,356.44
2022-06-23,425.0,425.0,356.67
2022-06-24,390.0,415.0,356.13
2022-06-25,356.67,346.67,356.16
2022-06-26,323.33,278.33,356.2
2022-06-27,290.0,210.0,356.24
2022-06-28,215.0,175.0,356.06
2022-06-29,165.0,125.0,355.82
2022-06-30,160.0,95.0,355.76
2022-07-01,115.0,115.0,356.42
2022-07-02,95.0,98.33,356.48
2022-07-03,75.0,81.67,356.54
2022-07-04,55.0,65.0,356.6
2022-07-05,322.5,320.0,355.95
2022-07-06,590.0,575.0,356.05
2022-07-07,165.0,120.0,356.81
2022-07-08,177.5,145.0,356.82
2022-07-09,179.58,149.58,357.15
2022-07-10,181.67,154.17,357.47
2022-07-11,183.75,158.75,357.79
2022-07-12,177.5,152.5,356.96
2022-07-13,171.25,146.25,357.55
2022-07-14,165.0,140.0,358.15
2022-07-15,140.0,130.0,357.95
2022-07-16,151.67,135.0,357.83
2022-07-17,163.33,140.0,357.72
2022-07-18,175.0,145.0,357.61
2022-07-19,150.0,155.0,357.86
2022-07-20,140.0,157.5,358.54
2022-07-21,190.0,157.5,358.31
2022-07-22,175.0,210.0,357.94
2022-07-23,180.0,196.67,357.78
2022-07-24,185.0,183.33,357.62
2022-07-25,190.0,170.0,357.46
2022-07-26,190.0,195.0,357.52
2022-07-27,190.0,210.0,357.44
2022-07-28,260.0,275.0,357.44
2022-07-29,260.0,285.0,357.17
2022-07-30,226.25,236.25,357.2
2022-07-31,192.5,187.5,357.24
2022-08-01,158.75,138.75,357.28
2022-08-02,125.0,90.0,357.31
2022-08-03,275.0,230.0,357.22
2022-08-04,75.0,65.0,357.23
2022-08-05,345.0,320.0,357.2
2022-08-06,318.33,308.33,357.18
2022-08-07,291.67,296.67,357.17
2022-08-08,265.0,285.0,357.15
2022-08-09,240.0,190.0,357.3
2022-08-10,262.5,227.5,357.3
2022-08-11,284.38,251.88,357.27
2022-08-12,306.25,276.25,357.25
2022-08-13,327.5,287.5,357.26
2022-08-14,348.75,298.75,357.28
2022-08-15,370.0,310.0,357.29
2022-08-16,340.0,310.0,357.38
2022-08-17,290.0,280.0,357.32
2022-08-18,290.0,245.0,357.34
2022-08-19,265.0,220.0,357.41
2022-08-20,240.0,193.33,357.4
2022-08-21,215.0,166.67,357.39
2022-08-22,190.0,140.0,357.38
2022-08-23,165.0,95.0,357.4
2022-08-24,145.0,110.0,357.4
2022-08-25,115.0,70.0,357.4
2022-08-26,120.0,90.0,357.8
2022-08-27,131.67,98.33,357.81
2022-08-28,143.33,106.67,357.81
2022-08-29,155.0,115.0,357.81
2022-08-30,170.0,140.0,357.93
2022-08-31,150.0,123.33,357.56
2022-09-01,130.0,106.67,357.51
2022-09-02,110.0,90.0,357.83
2022-09-03,203.33,161.67,357.91
2022-09-04,296.67,233.33,357.98
2022-09-05,390.0,305.0,358.06
2022-09-06,575.0,575.0,358.06
2022-09-07,420.0,407.5,358.33
2022-09-08,265.0,240.0,358.42
2022-09-09,250.0,195.0,358.54
2022-09-10,203.33,170.0,358.62
2022-09-11,156.67,145.0,358.7
2022-09-12,110.0,120.0,358.78
2022-09-13,245.0,185.0,358.79
2022-09-14,240.0,185.0,358.93
2022-09-15,190.0,185.0,358.93
2022-09-16,160.0,165.0,358.94
2022-09-17,145.0,150.0,359.02
2022-09-18,130.0,135.0,359.1
2022-09-19,115.0,120.0,359.18
2022-09-20,110.0,90.0,359.14
2022-09-21,110.0,90.0,359.18
2022-09-22,105.0,90.0,359.19
2022-09-23,100.0,140.0,359.19
2022-09-24,118.33,146.67,359.19
2022-09-25,136.67,153.33,359.19
2022-09-26,155.0,160.0,359.19
2022-09-27,175.0,155.0,359.19
2022-09-28,175.0,180.0,359.19
2022-09-29,175.0,170.0,359.16
2022-09-30,175.0,165.0,359.16
2022-10-01,206.67,188.33,359.16
2022-10-02,238.33,211.67,359.16
2022-10-03,270.0,235.0,359.16
2022-10-04,343.33,315.0,359.16
2022-10-05,416.67,395.0,359.16
2022-10-06,490.0,475.0,359.16
2022-10-07,375.0,362.5,359.17
2022-10-08,371.25,343.12,359.18
2022-10-09,367.5,323.75,359.2
2022-10-10,363.75,304.38,359.22
2022-10-11,360.0,285.0,359.24
2022-10-12,302.5,247.5,359.66
2022-10-13,245.0,210.0,359.7
2022-10-14,265.0,270.0,359.82
2022-10-15,263.33,253.33,360.0
2022-10-16,261.67,236.67,360.18
2022-10-17,260.0,220.0,360.35
2022-10-18,245.0,210.0,360.41
2022-10-19,210.0,190.0,360.45
2022-10-20,190.0,210.0,360.59
2022-10-21,170.0,200.0,360.73
2022-10-22,191.25,200.0,360.73
2022-10-23,212.5,200.0,360.72
2022-10-24,233.75,200.0,360.72
2022-10-25,255.0,200.0,360.71
2022-10-26,210.0,215.0,360.65
2022-10-27,230.0,170.0,360.65
2022-10-28,240.0,215.0,360.63
2022-10-29,250.0,230.0,360.64
2022-10-30,260.0,245.0,360.65
2022-10-31,270.0,260.0,360.65
2022-11-01,125.0,125.0,360.66
2022-11-02,135.0,100.0,360.71
2022-11-03,270.0,260.0,360.76
2022-11-04,240.0,228.75,360.89
2022-11-05,220.42,208.65,360.89
2022-11-06,200.83,188.54,360.89
2022-11-07,181.25,168.44,360.89
2022-11-08,161.67,148.33,360.89
2022-11-09,173.33,161.67,360.97
2022-11-10,185.0,175.0,360.97
2022-11-11,360.0,265.0,360.97
2022-11-12,328.33,268.33,360.97
2022-11-13,296.67,271.67,360.97
2022-11-14,265.0,275.0,360.97
2022-11-15,275.0,240.0,360.97
2022-11-16,265.0,220.0,360.98
2022-11-17,245.0,175.0,360.99
2022-11-18,240.0,240.0,360.99
2022-11-19,223.33,213.33,360.99
2022-11-20,206.67,186.67,360.99
2022-11-21,190.0,160.0,360.99
2022-11-22,190.0,145.0,360.99
2022-11-23,165.0,160.0,360.99
2022-11-24,160.0,160.0,360.99
2022-11-25,155.0,150.0,360.29
2022-11-26,153.33,150.0,360.29
2022-11-27,151.67,150.0,360.29
2022-11-28,150.0,150.0,360.29
2022-11-29,140.0,120.0,361.24
2022-11-30,135.0,130.0,361.25
2022-12-01,115.0,105.0,361.25
2022-12-02,156.67,123.33,361.25
2022-12-03,184.44,207.22,361.27
2022-12-04,212.22,291.11,361.29
2022-12-05,240.0,375.0,361.3
2022-12-06,205.0,252.5,361.3
2022-12-07,240.0,253.75,361.3
2022-12-08,275.0,255.0,361.3
2022-12-09,240.0,180.0,361.3
2022-12-10,201.67,156.67,361.27
2022-12-11,163.33,133.33,361.23
2022-12-12,125.0,110.0,361.2
2022-12-13,110.0,120.0,361.2
2022-12-14,125.0,125.0,361.2
2022-12-15,125.0,125.0,361.2
2022-12-16,130.0,125.0,361.2
2022-12-17,118.33,120.0,361.2
2022-12-18,106.67,115.0,361.2
2022-12-19,95.0,110.0,361.2
2022-12-20,105.0,115.0,361.08
2022-12-21,135.0,110.0,361.08
2022-12-22,110.0,130.0,361.09
2022-12-23,130.0,165.0,360.9
2022-12-24,150.0,168.75,360.77
2022-12-25,170.0,172.5,360.64
2022-12-26,190.0,176.25,360.52
2022-12-27,210.0,180.0,360.39
2022-12-28,190.0,130.0,360.42
2022-12-29,160.0,150.0,360.42
2022-12-30,170.0,150.0,360.41
2022-12-31,171.67,161.67,360.41
2023-01-01,173.33,173.33,360.41
2023-01-02,175.0,185.0,360.41
2023-01-03,140.0,125.0,360.22
2023-01-04,170.0,160.0,359.97
2023-01-05,200.0,195.0,359.97
2023-01-06,168.75,161.25,359.97
2023-01-07,137.5,127.5,359.96
2023-01-08,106.25,93.75,359.95
2023-01-09,75.0,60.0,359.95
2023-01-10,85.0,80.0,360.06
2023-01-11,95.0,100.0,360.47
2023-01-12,335.0,375.0,360.39
2023-01-13,291.25,322.5,360.4
2023-01-14,259.69,280.62,360.4
2023-01-15,228.12,238.75,360.4
2023-01-16,196.56,196.88,360.41
2023-01-17,165.0,155.0,360.41
2023-01-18,150.0,135.0,360.41
2023-01-19,140.0,130.0,360.56
2023-01-20,145.0,140.0,360.55
2023-01-21,138.33,130.0,360.55
2023-01-22,131.67,120.0,360.55
2023-01-23,125.0,110.0,360.55
2023-01-24,140.0,115.0,360.49
2023-01-25,145.0,115.0,360.49
2023-01-26,155.0,140.0,360.49
2023-01-27,145.0,155.0,360.49
2023-01-28,148.33,160.0,360.48
2023-01-29,151.67,165.0,360.46
2023-01-30,155.0,170.0,360.45
2023-01-31,140.0,135.0,360.49
2023-02-01,125.0,100.0,360.49
2023-02-02,205.0,180.0,360.41
2023-02-03,145.0,125.0,360.29
2023-02-04,171.67,160.0,360.19
2023-02-05,198.33,195.0,360.09
2023-02-06,225.0,230.0,360.0
2023-02-07,217.5,210.0,360.09
2023-02-08,210.0,190.0,359.48
2023-02-09,147.5,122.5,359.4
2023-02-10,85.0,55.0,359.07
2023-02-11,123.33,90.0,359.21
2023-02-12,161.67,125.0,359.34
2023-02-13,200.0,160.0,359.47
2023-02-14,170.0,150.0,359.65
2023-02-15,150.0,160.0,359.61
2023-02-16,160.0,165.0,359.58
2023-02-17,200.0,145.0,359.48
2023-02-18,191.67,146.67,359.47
2023-02-19,183.33,148.33,359.46
2023-02-20,175.0,150.0,359.45
2023-02-21,175.0,160.0,359.97
2023-02-22,165.0,155.0,359.36
2023-02-23,140.0,145.0,359.01
2023-02-24,170.0,170.0,358.72
2023-02-25,163.33,148.33,358.6
2023-02-26,156.67,126.67,358.48
2023-02-27,150.0,105.0,358.36
2023-02-28,140.0,120.0,357.68
2023-03-01,90.0,75.0,351.72
2023-03-02,195.0,195.0,343.97
2023-03-03,155.0,125.0,334.5
2023-03-04,168.33,129.17,330.45
2023-03-05,181.67,133.33,326.4
2023-03-06,195.0,137.5,322.35
2023-03-07,208.33,141.67,318.31
2023-03-08,205.0,120.0,313.77
2023-03-09,145.0,95.0,307.36
2023-03-10,85.0,70.0,311.63
2023-03-11,111.67,93.33,311.69
2023-03-12,138.33,116.67,311.76
2023-03-13,165.0,140.0,311.82
2023-03-14,140.0,140.0,319.85
2023-03-15,140.0,140.0,327.6
2023-03-16,145.0,155.0,329.03
2023-03-17,170.0,150.0,332.2
2023-03-18,176.67,140.0,332.04
2023-03-19,183.33,130.0,331.88
2023-03-20,190.0,120.0,331.72
2023-03-21,145.0,130.0,316.85
2023-03-22,140.0,150.0,312.62
2023-03-23,155.0,150.0,311.26
2023-03-24,155.0,145.0,314.75
2023-03-25,155.0,143.33,314.77
2023-03-26,155.0,141.67,314.8
2023-03-27,155.0,140.0,314.82
2023-03-28,135.0,135.0,315.85
2023-03-29,140.0,105.0,315.71
2023-03-30,125.0,100.0,317.73
2023-03-31,115.0,90.0,318.28
2023-04-01,110.0,88.33,317.77
2023-04-02,105.0,86.67,317.26
2023-04-03,100.0,85.0,316.75
2023-04-04,115.0,95.0,313.37
2023-04-05,186.25,177.5,313.33
2023-04-06,257.5,260.0,313.3
2023-04-07,210.62,213.12,312.88
2023-04-08,163.75,166.25,312.47
2023-04-09,116.88,119.38,312.05
2023-04-10,70.0,72.5,311.64
2023-04-11,267.5,268.75,311.44
2023-04-12,465.0,465.0,311.56
2023-04-13,397.0,390.0,311.66
2023-04-14,329.0,315.0,311.77
2023-04-15,261.0,240.0,311.87
2023-04-16,193.0,165.0,311.97
2023-04-17,125.0,90.0,312.07
2023-04-18,125.0,75.0,312.41
2023-04-19,125.0,65.0,312.92
2023-04-20,145.0,105.0,313.13
2023-04-21,130.0,105.0,313.06
2023-04-22,133.33,98.33,313.15
2023-04-23,136.67,91.67,313.24
2023-04-24,140.0,85.0,313.33
2023-04-25,110.0,90.0,313.27
2023-04-26,110.0,85.0,313.45
2023-04-27,135.0,90.0,313.83
2023-04-28,135.0,100.0,313.92
2023-04-29,123.25,100.25,313.88
2023-04-30,111.5,100.5,313.83
2023-05-01,99.75,100.75,313.78
2023-05-02,88.0,101.0,313.74
2023-05-03,106.0,122.0,313.05
2023-05-04,124.0,143.0,312.5
2023-05-05,138.62,158.19,312.43
2023-05-06,153.25,173.38,312.35
2023-05-07,167.88,188.56,312.27
2023-05-08,182.5,203.75,312.2
2023-05-09,75.0,72.5,311.01
2023-05-10,60.0,90.0,310.9
2023-05-11,267.5,307.5,308.66
2023-05-12,475.0,525.0,306.39
2023-05-13,413.33,453.33,306.32
2023-05-14,351.67,381.67,306.26
2023-05-15,290.0,310.0,306.19
2023-05-16,250.0,240.0,305.43
2023-05-17,175.0,215.0,302.43
2023-05-18,190.0,210.0,299.21
2023-05-19,185.0,190.0,300.65
2023-05-20,186.67,191.67,300.34
2023-05-21,188.33,193.33,300.03
2023-05-22,190.0,195.0,299.71
2023-05-23,160.0,200.0,299.19
2023-05-24,190.0,170.0,297.99
2023-05-25,170.0,190.0,297.61
2023-05-26,190.0,210.0,295.63
2023-05-27,201.67,211.67,293.72
2023-05-28,213.33,213.33,291.81
2023-05-29,225.0,215.0,289.9
2023-05-30,225.0,230.0,290.67
2023-05-31,231.67,241.67,287.87
2023-06-01,238.33,253.33,283.88
2023-06-02,245.0,265.0,287.43
2023-06-03,202.5,215.0,286.82
2023-06-04,160.0,165.0,286.22
2023-06-05,117.5,115.0,285.62
2023-06-06,125.0,140.0,284.85
2023-06-07,340.0,330.0,285.57
2023-06-08,207.5,192.5,285.69
2023-06-09,75.0,55.0,288.09
2023-06-10,196.67,178.33,288.75
2023-06-11,318.33,301.67,289.41
2023-06-12,440.0,425.0,290.07
2023-06-13,190.0,170.0,294.91
2023-06-14,185.0,180.0,303.19
2023-06-15,170.0,170.0,311.61
2023-06-16,165.0,170.0,300.52
2023-06-17,165.0,165.0,299.53
2023-06-18,165.0,160.0,298.53
2023-06-19,165.0,155.0,297.54
2023-06-20,165.0,120.0,297.29
2023-06-21,160.0,110.0,298.47
2023-06-22,110.0,110.0,298.55
2023-06-23,110.0,130.0,299.04
2023-06-24,130.0,153.33,299.3
2023-06-25,150.0,176.67,299.57
2023-06-26,170.0,200.0,299.83
2023-06-27,195.0,235.0,301.33
2023-06-28,290.0,265.0,301.16
2023-06-29,264.72,242.22,300.94
2023-06-30,239.44,219.44,300.73
2023-07-01,214.17,196.67,300.51
2023-07-02,188.89,173.89,300.3
2023-07-03,163.61,151.11,300.09
2023-07-04,138.33,128.33,299.87
2023-07-05,131.67,146.67,298.9
2023-07-06,125.0,165.0,300.01
2023-07-07,365.0,425.0,302.65
2023-07-08,287.5,322.5,303.1
2023-07-09,210.0,220.0,303.56
2023-07-10,132.5,117.5,304.02
2023-07-11,190.0,180.0,305.13
2023-07-12,490.0,425.0,306.15
2023-07-13,425.0,385.0,308.16
2023-07-14,425.0,415.0,310.49
2023-07-15,396.67,401.67,311.43
2023-07-16,368.33,388.33,312.36
2023-07-17,340.0,375.0,313.29
2023-07-18,315.0,335.0,314.96
2023-07-19,285.0,280.0,315.26
2023-07-20,240.0,225.0,316.31
2023-07-21,215.0,220.0,318.73
2023-07-22,223.33,216.67,319.52
2023-07-23,231.67,213.33,320.31
2023-07-24,240.0,210.0,321.1
2023-07-25,230.0,200.0,323.04
2023-07-26,205.0,190.0,323.7
2023-07-27,225.0,185.0,322.85
2023-07-28,215.0,190.0,322.67
2023-07-29,221.0,194.0,322.77
2023-07-30,227.0,198.0,322.86
2023-07-31,233.0,202.0,322.96
2023-08-01,239.0,206.0,316.33
2023-08-02,245.0,210.0,309.71
2023-08-03,115.0,110.0,308.61
2023-08-04,190.0,155.0,312.56
2023-08-05,175.0,158.33,313.39
2023-08-06,160.0,161.67,314.22
2023-08-07,145.0,165.0,315.06
2023-08-08,140.0,130.0,315.11
2023-08-09,75.0,67.5,314.95
2023-08-10,142.5,113.75,313.61
2023-08-11,210.0,160.0,313.78
2023-08-12,193.33,151.67,313.85
2023-08-13,176.67,143.33,313.92
2023-08-14,160.0,135.0,313.99
2023-08-15,160.0,110.0,314.72
2023-08-16,115.0,110.0,314.45
2023-08-17,110.0,95.0,314.78
2023-08-18,105.0,72.5,316.29
2023-08-19,96.67,68.33,316.43
2023-08-20,88.33,64.17,316.58
2023-08-21,80.0,60.0,316.73
2023-08-22,80.0,65.0,317.0
2023-08-23,85.0,65.0,317.47
2023-08-24,90.0,55.0,317.48
2023-08-25,90.0,65.0,317.8
2023-08-26,91.67,70.0,317.86
2023-08-27,93.33,75.0,317.91
2023-08-28,95.0,80.0,317.96
2023-08-29,95.0,75.0,317.83
2023-08-30,95.0,80.0,316.58
2023-08-31,95.0,85.0,315.34
2023-09-01,95.0,90.0,314.2
2023-09-02,122.5,112.5,314.11
2023-09-03,150.0,135.0,314.03
2023-09-04,177.5,157.5,313.94
2023-09-05,245.0,210.0,314.87
2023-09-06,195.0,200.0,315.93
2023-09-07,167.5,160.0,316.28
2023-09-08,140.0,120.0,316.31
2023-09-09,156.67,140.0,316.31
2023-09-10,173.33,160.0,316.3
2023-09-11,190.0,180.0,316.29
2023-09-12,142.5,137.5,316.54
2023-09-13,95.0,95.0,316.77
2023-09-14,90.0,90.0,318.09
2023-09-15,75.0,90.0,317.54
2023-09-16,81.67,90.0,317.56
2023-09-17,88.33,90.0,317.58
2023-09-18,95.0,90.0,317.6
2023-09-19,105.0,100.0,318.26
2023-09-20,95.0,90.0,318.7
2023-09-21,85.0,110.0,318.9
2023-09-22,75.0,95.0,318.52
2023-09-23,86.67,100.0,318.59
2023-09-24,98.33,105.0,318.67
2023-09-25,110.0,110.0,318.74
2023-09-26,130.0,115.0,318.74
2023-09-27,126.0,110.0,318.26
2023-09-28,132.8,129.0,318.27
2023-09-29,139.6,148.0,318.27
2023-09-30,146.4,167.0,318.27
2023-10-01,153.2,186.0,318.28
2023-10-02,160.0,205.0,318.28
2023-10-03,135.0,130.0,318.32
2023-10-04,210.0,185.0,318.1
2023-10-05,215.0,215.0,318.23
2023-10-06,320.0,302.5,318.28
2023-10-07,255.0,243.33,318.29
2023-10-08,190.0,184.17,318.3
2023-10-09,125.0,125.0,318.3
2023-10-10,125.0,120.0,317.91
2023-10-11,185.0,190.0,318.03
2023-10-12,177.5,177.5,318.07
2023-10-13,170.0,165.0,318.09
2023-10-14,160.0,155.0,318.12
2023-10-15,150.0,145.0,318.14
2023-10-16,140.0,135.0,318.17
2023-10-17,130.0,125.0,318.28
2023-10-18,115.0,110.0,318.92
2023-10-19,90.0,90.0,319.3
2023-10-20,80.0,85.0,319.65
2023-10-21,83.33,90.0,319.88
2023-10-22,86.67,95.0,320.1
2023-10-23,90.0,100.0,320.33
2023-10-24,80.0,95.0,320.81
2023-10-25,90.0,95.0,321.71
2023-10-26,95.0,85.0,321.39
2023-10-27,95.0,85.0,321.55
2023-10-28,90.0,86.67,321.6
2023-10-29,85.0,88.33,321.65
2023-10-30,80.0,90.0,321.71
2023-10-31,80.0,70.0,322.17
2023-11-01,115.0,110.0,322.35
2023-11-02,155.0,135.0,322.44
2023-11-03,195.0,160.0,323.66
2023-11-04,234.17,213.33,323.75
2023-11-05,273.33,266.67,323.85
2023-11-06,312.5,320.0,323.95
2023-11-07,375.0,355.0,321.59
2023-11-08,135.0,115.0,322.51
2023-11-09,110.0,110.0,323.16
2023-11-10,140.0,135.0,322.4
2023-11-11,163.33,168.33,322.31
2023-11-12,186.67,201.67,322.21
2023-11-13,210.0,235.0,322.12
2023-11-14,285.0,215.0,321.71
2023-11-15,260.0,195.0,322.58
2023-11-16,240.0,180.0,323.35
2023-11-17,210.0,165.0,322.84
2023-11-18,216.67,190.0,322.82
2023-11-19,223.33,215.0,322.81
2023-11-20,230.0,240.0,322.8
2023-11-21,270.0,225.0,323.06
2023-11-22,365.0,240.0,323.48
2023-11-23,340.0,315.0,323.51
2023-11-24,340.0,325.0,323.56
2023-11-25,340.0,335.0,323.59
2023-11-26,340.0,345.0,323.61
2023-11-27,340.0,355.0,323.64
2023-11-28,340.0,330.0,324.11
2023-11-29,278.33,270.0,324.15
2023-11-30,216.67,210.0,323.47
2023-12-01,155.0,150.0,322.9
2023-12-02,201.25,186.25,322.9
2023-12-03,247.5,222.5,322.9
2023-12-04,293.75,258.75,322.89
2023-12-05,340.0,295.0,323.0
2023-12-06,190.0,175.0,322.69
2023-12-07,360.0,365.0,321.88
2023-12-08,235.0,237.5,321.84
2023-12-09,263.33,252.08,321.95
2023-12-10,291.67,266.67,322.07
2023-12-11,320.0,281.25,322.18
2023-12-12,490.0,410.0,322.25
2023-12-13,425.0,375.0,321.77
2023-12-14,365.0,405.0,322.24
2023-12-15,390.0,380.0,321.69
2023-12-16,418.33,391.67,321.78
2023-12-17,446.67,403.33,321.86
2023-12-18,475.0,415.0,321.95
2023-12-19,465.0,425.0,321.93
2023-12-20,425.0,415.0,321.89
2023-12-21,425.0,425.0,321.92
2023-12-22,510.0,465.0,321.46
2023-12-23,470.0,436.0,321.28
2023-12-24,430.0,407.0,321.09
2023-12-25,390.0,378.0,320.91
2023-12-26,350.0,349.0,320.72
2023-12-27,310.0,320.0,320.53
2023-12-28,335.0,295.0,319.15
2023-12-29,525.0,350.0,319.18
2023-12-30,525.0,425.0,319.2
2023-12-31,540.0,565.0,319.21
